项目,主题,问题类型,优先级,
新基金业务管理系统_内部,【代码申请】基金公司重新提交被退回的信息后，初审审批页面，定义文件编码不能显示信息,缺陷,高,
新基金业务管理系统_内部,【上证暂停及恢复申赎及转托管}基金公司无法提交信息,缺陷,紧急,
新基金业务管理系统_内部,【创新式封闭基金上市】基金公司申请的代码是500789，被退回后，更换代码为500456，被提示500456已上市，但系统中无500456上市记录,缺陷,高,
新基金业务管理系统_内部,【创新式封闭基金上市】基金公司申请的代码是500456，被退回后，编辑页面的代码变成500010,缺陷,紧急,
新基金业务管理系统_内部,【创新式封闭基金上市】复核审核页面的“上市首日涨跌幅限制”显示内容为“无无”,优化,低,
新基金业务管理系统_内部,【创新式封闭基金上市】基金公司新建信息，选取代码后，显示的证券简称信息错误,缺陷,高,
新基金业务管理系统_内部,【上证基金通更名】重复发起时，变更生效日限制的提示需优化一下,优化,普通,
新基金业务管理系统_内部,【基金产品代码管理】初审不通过信息后，在列表页面该信息的在办人显示为初审,缺陷,高,
新基金业务管理系统_内部,【ETF基金更名}代办委托之后，通知单有问题,缺陷,紧急,
新基金业务管理系统_内部,【上证基金通发售变更} 基金公司变更证券代码重新提交被退回的信息后，初审首页待办事项2条信息，其中一条点击查看，报错,缺陷,高,
新基金业务管理系统_内部,【上证基金通发售变更} 基金公司变更证券代码重新提交，点击弹出的提示信息后，页面无跳转,缺陷,紧急,
新基金业务管理系统_内部,【上证基金通发售变更} 基金公司变更证券代码重新提交被退回的信息后，基金公司首页在办事项2条信息，其中一条点击查看，报错,缺陷,紧急,
新基金业务管理系统_内部,【基金连续停牌} 数据列表显示不正确,缺陷,紧急,
新基金业务管理系统_内部,【上证基金通发售变更} 初审不通过信息后，在列表页面该信息的在办人显示为初审,缺陷,普通,
新基金业务管理系统_内部,【ETF更名】跨平台ETF但申赎简称未变，不需要生成综业专用通知单以及ezpar,缺陷,紧急,
新基金业务管理系统_内部,【ETF更名】ezpar文件数据未显示,缺陷,紧急,
新基金业务管理系统_内部,【基金连续停牌} 主办代填，选择复审后无法提交,缺陷,紧急,
新基金业务管理系统_内部,【信息披露】非直通车公告无法提交,缺陷,立刻,
新基金业务管理系统_内部,【信息披露】大类为临时公告，小类分红，选取2个代码后无法提交,缺陷,立刻,
新基金业务管理系统_内部,【LOF暂停申赎】未实现代办委托功能,缺陷,紧急,
新基金业务管理系统_内部,【LOF暂停申赎】暂停日期应大于上市日期（系统未判断）,缺陷,高,
新基金业务管理系统_内部,【信息披露】大类为紧急公告，提交后需要审核,缺陷,高,
新基金业务管理系统_内部,【ETF变更标的指数】应限定为做过上市的单平台ETF才能发起,优化,高,
新基金业务管理系统_内部,【ETF更名】跨平台ETF且申赎简称有变，未按需求生成综业专用通知单以及ezpar,缺陷,紧急,
新基金业务管理系统_内部,【ETF更名】完成按钮无效,缺陷,紧急,
新基金业务管理系统_内部,【实时申赎摘牌】ezpar文件少一个“业务类型”,缺陷,高,
新基金业务管理系统_内部,【ETF退市】ezpar文件少一个“业务类型”,缺陷,高,
新基金业务管理系统_内部,【基金连续停牌} 已上市的代码提示代码无效，无法启动流程,缺陷,紧急,
新基金业务管理系统_内部,【上证暂停及恢复申赎及转托管} 已上市的代码提示未上市，无法启动流程,缺陷,紧急,
新基金业务管理系统_内部,【LOF上市】LOF上市通知单问题,缺陷,普通,
新基金业务管理系统_内部,【信息披露】大类为定期公告的公告点击提交后仍弹出“请及时提交相关业务”的提示,缺陷,高,
新基金业务管理系统_内部,【信息披露】大类为紧急公告的公告点击提交后仍弹出“请及时提交相关业务”的提示,缺陷,高,
新基金业务管理系统_内部,【信息披露】大类为其他，小类为其他的公告点击提交后仍弹出“请及时提交相关业务”的提示,缺陷,高,
新基金业务管理系统_内部,【信息披露】大类为定期公告，小类为“更新的招募说明书”，页面未出现提示信息,优化,低,
新基金业务管理系统_内部,【信息披露】基金公司不能上传多个附件,缺陷,高,
新基金业务管理系统_内部,【上证基金通放开申赎} 放开申赎及转托管通知单：无分红方式简称、代码启用日”日期,缺陷,普通,
新基金业务管理系统_内部,【上证基金通放开申赎} 审核通过后查看申请详情，无“分红方式简称、代码启用日”字段,缺陷,普通,
新基金业务管理系统_内部,【上证基金通发售变更} 通知单列表页返回按钮无效,缺陷,普通,
新基金业务管理系统_内部,【ETF变更标的指数】第二次发送停牌通知单有误,缺陷,高,
新基金业务管理系统_内部,【信息披露】大类为临时公告，小类为其他的公告点击提交后仍弹出“请及时提交相关业务”的提示,缺陷,高,
新基金业务管理系统_内部,【信息披露】基金公司发布公告时，写好信息，已添加附件，提交时还是会提示‘请添加附件’,缺陷,高,
新基金业务管理系统_内部,【信息披露】大类为紧急公告，无法成功提交,缺陷,高,
新基金业务管理系统_内部,【LOF份额放开交易】待录入界面没有可录入的地方,缺陷,高,
新基金业务管理系统_内部,【信息披露】所外填报：附件文件不符合规定但可以提交,缺陷,普通,
新基金业务管理系统_内部,【上证基金通放开申赎及转托管】复审审核跳转页面有问题,缺陷,高,
新基金业务管理系统_内部,【信息披露】填报时选择多个证券代码，作废其中一个，其他报错500,缺陷,普通,
新基金业务管理系统_内部,【信息披露】主办退回后，所外修改的页面“代码申请”链接无效,缺陷,普通,
新基金业务管理系统_内部,【信息披露】主办退回后，所内列表无申请记录,缺陷,普通,
新基金业务管理系统_内部,【信息披露】所外提交后查看：无附件,缺陷,普通,
新基金业务管理系统_内部,【上证LOF基金上市放开申赎及转托管】可重复发送通知单,缺陷,高,
新基金业务管理系统_内部,【基金连续停牌】通知单发送成功，数据列表业务状态显示“复核中”,缺陷,高,
新基金业务管理系统_内部,【LOF上市】ezpar字段错误,缺陷,普通,
新基金业务管理系统_内部,【LOF上市】所内代填:未做日期限制,缺陷,普通,
新基金业务管理系统_内部,【LOF上市】所内代填保存后:查询列表未显示基金公司,缺陷,普通,
新基金业务管理系统_内部,【上证LOF基金发行】可重复提交业务,缺陷,高,
新基金业务管理系统_内部,【信息披露】基金公司新建大类为临时公告，小类为发行、上市、分红、停牌、更名时，提交时无提示信息,缺陷,高,
新基金业务管理系统_内部,【信息披露】基金公司新建大类为临时公告，小类为发行时，未上传附件，提交成功,缺陷,高,
新基金业务管理系统_内部,【信息披露】未实现代办委托功能,缺陷,普通,
新基金业务管理系统_内部,【信息披露】基金公司发布临时公告，小类中选择发售时，复核发生错误。,缺陷,高,
新基金业务管理系统_内部,【信息披露】基金公司发布临时公告，小类中选择发行时，审核发生错误。,缺陷,高,
新基金业务管理系统_内部,【信息披露】基金公司将被退回的信息证券代码510160变更为510577，初审待办事项中的代码未变更,缺陷,高,
新基金业务管理系统_内部,【信息披露】基金公司将被退回的信息证券代码510160变更为510577，基金公司再办事项中的代码未变更,缺陷,高,
新基金业务管理系统_内部,【信息披露】基金管理更名后未显示最新的名称,缺陷,普通,
新基金业务管理系统_内部,【信息披露】大类为临时公告，小类为分红和停牌的2条信息不能在复核首页待办事项中显示,缺陷,高,
新基金业务管理系统_内部,【信息披露】基金公司发布临时公告，小类中选择其他时，发生错误。,缺陷,高,
新基金业务管理系统_内部,【信息披露】大类为紧急公告，被设置为直通车公告,缺陷,高,
新基金业务管理系统_内部,【信息披露】基金公司重新提交被不通过的信息，初审通过后，复核首页待办事项无该信息显示,缺陷,高,
新基金业务管理系统_内部,【信息披露】基金公司重新提交被不通过的信息后，初审审核页面上传附件信息缺失,缺陷,高,
新基金业务管理系统_内部,【信息披露】大类为临时公告，小类为基金成立公告，初审无法进行不通过的操作,缺陷,高,
